Category	id	preview	title
Planen/Bauen/Denkmal	sach_bplan	sachdaten/default.gif	Bebauungspläne vorhabenbezogene Bebauungspläne (Geltungsbereiche)
Planen/Bauen/Denkmal	s_brw_2002	sachdaten/default.gif	Bodenrichtwerte 01.01.2002
Planen/Bauen/Denkmal	s_brw_2003	sachdaten/default.gif	Bodenrichtwerte 01.01.2003
Planen/Bauen/Denkmal	s_brw_2004	sachdaten/default.gif	Bodenrichtwerte 01.01.2004
Planen/Bauen/Denkmal	s_brw_2005	sachdaten/default.gif	Bodenrichtwerte 01.01.2005
Planen/Bauen/Denkmal	s_brw_2006	sachdaten/default.gif	Bodenrichtwerte 01.01.2006
Planen/Bauen/Denkmal	s_brw_2007	sachdaten/default.gif	Bodenrichtwerte 01.01.2007
Planen/Bauen/Denkmal	s_brw_2008	sachdaten/default.gif	Bodenrichtwerte 01.01.2008
Planen/Bauen/Denkmal	s_brw_2009	sachdaten/default.gif	Bodenrichtwerte 01.01.2009
Planen/Bauen/Denkmal	s_brw_2010	sachdaten/default.gif	Bodenrichtwerte 01.01.2010
Planen/Bauen/Denkmal	s_brw_2011	sachdaten/default.gif	Bodenrichtwerte 01.01.2011
Planen/Bauen/Denkmal	s_brw_2012	sachdaten/default.gif	Bodenrichtwerte 01.01.2012
Planen/Bauen/Denkmal	s_brw_2013	sachdaten/default.gif	Bodenrichtwerte 01.01.2013
Planen/Bauen/Denkmal	s_brw_2014	sachdaten/default.gif	Bodenrichtwerte 01.01.2014
Planen/Bauen/Denkmal	s_brw_2015	sachdaten/default.gif	Bodenrichtwerte 01.01.2015
Planen/Bauen/Denkmal	s_brw_2016	sachdaten/default.gif	Bodenrichtwerte 01.01.2016
Planen/Bauen/Denkmal	s_gaserhaltung	sachdaten/default.gif	Erhaltungsbereiche Gasbeleuchtung
Planen/Bauen/Denkmal	slor_plr_nutz2005	sachdaten/default.gif	Flächennutzung der Planungsräume 2005 (LOR)
Planen/Bauen/Denkmal	slor_plr_nutz2010	sachdaten/default.gif	Flächennutzung der Planungsräume 2010 (LOR)
Planen/Bauen/Denkmal	s_kataster	sachdaten/default.gif	Katasterämter der Berliner Vermessung
Planen/Bauen/Denkmal	s_konjunktur	sachdaten/default.gif	Konjunkturpaket II
Planen/Bauen/Denkmal	s06_09_03gfz2008	sachdaten/default.gif	Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2008 (LOR)
Planen/Bauen/Denkmal	s06_09_03gfz2011	sachdaten/default.gif	Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2011 (LOR)
Umweltatlas	wmsk_forstbetriebskarte	karte_wmsk_forstbetriebskarte.gif	Alters- und Bestandesstruktur der Wälder - Forstbetriebskarte (Umweltatlas)
Umweltatlas	kb01_12_05archiv	umweltatlas/karten/k_vor01_12_05archiv2006.gif	Archivfunktion der Böden für die Naturgeschichte 2001 (Umweltatlas)
Umweltatlas	k01_12_05archiv2005	umweltatlas/karten/k_vor01_12_05archiv2006.gif	Archivfunktion der Böden für die Naturgeschichte 2005 (Umweltatlas)
Umweltatlas	k01_12_05archiv2010	umweltatlas/karten/k_vor01_12_05archiv2006.gif	Archivfunktion der Böden für die Naturgeschichte 2010 (Umweltatlas)
Umweltatlas	kanart2001	umweltatlas/karten/karte_kanart2001.gif	Art der Kanalisation 2001 (Umweltatlas)
Umweltatlas	k02_09_01artk	umweltatlas/karten/k_vor02_09_1artk2006.gif	Art der Kanalisation 2005 (Umweltatlas)
Umweltatlas	k02_09_1artkan2006	umweltatlas/karten/k_vor02_09_1artkan2006.gif	Art der Kanalisation 2006 (Umweltatlas)
Umweltatlas	k02_09_1artkan2012	umweltatlas/karten/k_vor02_09_1artkan2012.gif	Art der Kanalisation 2012 (Umweltatlas)
Umweltatlas	kb01_11_04austau	umweltatlas/karten/k_vor01_11_04austau2006.gif	Austauschhäufigkeit des Bodenwassers 2001 (Umweltatlas)
Umweltatlas	k01_11_04austau2005	umweltatlas/karten/k_vor01_11_04austau2006.gif	Austauschhäufigkeit des Bodenwassers 2005 (Umweltatlas)
Umweltatlas	k01_11_04austau2010	umweltatlas/karten/k_vor01_11_04austau2006.gif	Austauschhäufigkeit des Bodenwassers 2010 (Umweltatlas)
Umweltatlas	kb01_11_02eigen	umweltatlas/karten/k_vor01_11_02eigen2006.gif	Besondere naturräumliche Eigenart der Böden 2001 (Umweltatlas)
Umweltatlas	k01_11_02eigen2005	umweltatlas/karten/k_vor01_11_02eigen2006.gif	Besondere naturräumliche Eigenart der Böden 2005 (Umweltatlas)
Umweltatlas	k01_11_02eigen2010	umweltatlas/karten/k_vor01_11_02eigen2006.gif	Besondere naturräumliche Eigenart der Böden 2010 (Umweltatlas)
Umweltatlas	kb01_11_10bindung	umweltatlas/karten/k_vor01_11_10bindung2006.gif	Bindungsstärke der Böden für Schwermetalle 2001 (Umweltatlas)
Umweltatlas	k01_11_10bindung2005	umweltatlas/karten/k_vor01_11_10bindung2006.gif	Bindungsstärke der Böden für Schwermetalle 2005 (Umweltatlas)
Umweltatlas	k01_11_10bindung2010	umweltatlas/karten/k_vor01_11_10bindung2006.gif	Bindungsstärke der Böden für Schwermetalle 2010 (Umweltatlas)
Umweltatlas	k04_09bioklima04uhr2005	umweltatlas/karten/kvor_04_09bioklima04uhr2005.gif	Bioklima - Wärmebelastung in der Nacht 2005 (Umweltatlas)
Umweltatlas	k_fb_berlinbtk	umweltatlas/karten/kvor_fb_berlinbtgif	Biotoptypen (Umweltatlas)
Umweltatlas	k_fb_btwert	umweltatlas/karten/kvor_fb_btwert.gif	Biotoptypen: Biotopwerte (Umweltatlas)
Umweltatlas	k_fb_gsmtdatquelle	umweltatlas/karten/kvor_fb_gsmtdatquelle.gif	Biotoptypen: Datenquellen (Umweltatlas)
Umweltatlas	k_fb_p26	umweltatlas/karten/kvor_fb_p26.gif	Biotoptypen: Gesetzlich geschützte Biotope (Umweltatlas)
Umweltatlas	k_fb_ffh	umweltatlas/karten/kvor_fb_ffh.gif	Biotoptypen: Lebensraumtypen FFH (Fauna-Flora-Habitat-Richtlinie)(Umweltatlas)
Umweltatlas	ISU5_2005_UA	umweltatlas/karten/karte_ISU5_2005_UA.gif	Blockkarte 1:5000 (ISU5 Raumbezug Umweltatlas 2005)
Umweltatlas	ISU5_2010_UA	umweltatlas/karten/karte_ISU5_2010_UA.gif	Blockkarte 1:5000 (ISU5 Raumbezug Umweltatlas 2010)
Umweltatlas	ISU50_2010_UA	umweltatlas/karten/karte_ISU50_2010_UA.gif	Blockkarte 1:50000 (ISU50 Raumbezug Umweltatlas 2010)
Umweltatlas	kb01_06_01bodart	umweltatlas/karten/k_vor01_06_01bodart2006.gif	Bodenarten 2001 (Umweltatlas)
Umweltatlas	k01_06_01bodart2005	umweltatlas/karten/k_vor01_06_01bodart2006.gif	Bodenarten 2005 (Umweltatlas)
Umweltatlas	k01_06_01bodart2010	umweltatlas/karten/k_vor01_06_01bodart2006.gif	Bodenarten 2010 (Umweltatlas)
Umweltatlas	boges	umweltatlas/karten/karte_bogegif	Bodengesellschaften 1990 (Umweltatlas)
Umweltatlas	boges2001	umweltatlas/karten/karte_boges2001.gif	Bodengesellschaften 2001 (Umweltatlas)
Umweltatlas	k01_01boges2005	umweltatlas/karten/karte_boges2001.gif	Bodengesellschaften 2005 (Umweltatlas)
Umweltatlas	k01_01boges2010	umweltatlas/karten/karte_boges2001.gif	Bodengesellschaften 2010 (Umweltatlas)
Umweltatlas	heizwerk2004	umweltatlas/karten/karte_heizwerk2004.gif	Brennstoffeinsatz bedeutender Heiz- und Kraftwerke 2000 (Umweltatlas)
Umweltatlas	k08_02_02heizwerk2004	umweltatlas/karten/kvor_08_02_2heizwerk2004.jpg	Brennstoffeinsatz bedeutender Heiz- und Kraftwerke 2004 (Umweltatlas)
Umweltatlas	k08_07_1anlagen11bimschv2008	umweltatlas/karten/k_vor08_07_1_anlagen11bimschv.gif	Brennstoffeinsatz genehmigungsbedürftiger Feuerungsanlagen 2008 (Umweltatlas)
Umweltatlas	k08_07_1anlagen11bimschv2012	umweltatlas/karten/kvor_08_07_1anlagen11bimschv2012.gif	Brennstoffeinsatz genehmigungsbedürftiger Feuerungsanlagen 2012 (Umweltatlas)
Umweltatlas	k08_07_2tehganlagen2014	umweltatlas/karten/kvor_08_07_2tehganlagen2014.gif	CO2-Emissionen durch Anlagen nach TEHG 2005-2014 (Umweltatlas)
Umweltatlas	ewdichte95	umweltatlas/karten/karte_ewdichte95.gif	Einwohnerdichte 1994 (Umweltatlas)
Umweltatlas	ewdichte04_tb	umweltatlas/karten/karte_ewdichte04_teilblocgif	Einwohnerdichte 2004 (Umweltatlas)
Umweltatlas	ewdichte05_tb	umweltatlas/karten/karte_ewdichte05_teilblocgif	Einwohnerdichte 2005 (Umweltatlas)
Umweltatlas	k06_06ewdichte2006	umweltatlas/karten/kvor_06_06ewdichte2006.gif	Einwohnerdichte 2006 (Umweltatlas)
Umweltatlas	k06_06ewdichte2007	umweltatlas/karten/kvor_06_06ewdichte2007.gif	Einwohnerdichte 2007 (Umweltatlas)
Umweltatlas	k06_06ewdichte2008	umweltatlas/karten/kvor_06_06ewdichte2008.gif	Einwohnerdichte 2008 (Umweltatlas)
Umweltatlas	k06_06ewdichte2009	umweltatlas/karten/kvor_06_06ewdichte2009.gif	Einwohnerdichte 2009 (Umweltatlas)
Umweltatlas	k06_06ewdichte2010	umweltatlas/karten/kvor_06_06ewdichte2010.gif	Einwohnerdichte 2010 (Umweltatlas)
Umweltatlas	k06_06ewdichte2011	umweltatlas/karten/kvor_06_06ewdichte2010.gif	Einwohnerdichte 2011 (Umweltatlas)
Umweltatlas	k06_06ewdichte2012	umweltatlas/karten/kvor_06_06ewdichte2010.gif	Einwohnerdichte 2012 (Umweltatlas)
Umweltatlas	k06_06ewdichte2013	umweltatlas/karten/kvor_06_06ewdichte2010.gif	Einwohnerdichte 2013 (Umweltatlas)
Umweltatlas	k06_06ewdichte2014	umweltatlas/karten/kvor_06_06ewdichte2014.gif	Einwohnerdichte 2014 (Umweltatlas)
Umweltatlas	regeneinzug2001	umweltatlas/karten/karte_regeneinzug2001.gif	Einzugsgebiete der Regenwasserkanalisation 2001 (Umweltatlas)
Umweltatlas	k02_09_02reg	umweltatlas/karten/k_vor02_09_2reg2006.gif	Einzugsgebiete der Regenwasserkanalisation 2005 (Umweltatlas)
Umweltatlas	k02_09_2rkan2006	umweltatlas/karten/k_vor02_09_2rkan2006.gif	Einzugsgebiete der Regenwasserkanalisation 2006 (Umweltatlas)
Umweltatlas	k02_09_2rkan2012	umweltatlas/karten/k_vor02_09_2rkan2012.gif	Einzugsgebiete der Regenwasserkanalisation 2012 (Umweltatlas)
Umweltatlas	k02_09_21rkd2012	umweltatlas/karten/k_vor02_09_21rkd2012.gif	Einzugsgebiete der Regenwasserkanalisation differenziert 2012 (Umweltatlas)
Umweltatlas	wmsk_entsiegelungspotenziale	umweltatlas/karten/kvor_entsiegelungspotentiale_2013.gif	Entsiegelungspotenziale (Umweltatlas)
Umweltatlas	messpunkte	umweltatlas/karten/k_vor03_12immi2006.gif	Entwicklung Luftqualität - Immissionen (Umweltatlas)
Umweltatlas	emi_nox_haus1989	umweltatlas/karten/kvor_03_12_03_1noxemihaus1989.jpg	Entwicklung Luftqualität NOx-Emissionen Hausbrand 1989 (Umweltatlas)
Umweltatlas	emi_nox_haus1994	umweltatlas/karten/kvor_03_12_03_2noxemihaus1994.jpg	Entwicklung Luftqualität NOx-Emissionen Hausbrand 1994 (Umweltatlas)
Umweltatlas	emi_nox_haus2002	umweltatlas/karten/kvor_03_12_03_3noxemihaus2002.jpg	Entwicklung Luftqualität NOx-Emissionen Hausbrand 2002 (Umweltatlas)
Umweltatlas	k03_12_03_4noxemihaus2005	umweltatlas/karten/kvor_03_12_03_4noxemihaus2005.jpg	Entwicklung Luftqualität NOx-Emissionen Hausbrand 2005 (Umweltatlas)
Umweltatlas	k03_12_03_5noxemihaus2009	umweltatlas/karten/kvor03_12_03_5noxemihaus2009.jpg	Entwicklung Luftqualität NOx-Emissionen Hausbrand 2009 (Umweltatlas)
Umweltatlas	emi_nox_ind1989	umweltatlas/karten/kvor_03_12_04_1noxemiindustrie1989.jpg	Entwicklung Luftqualität NOx-Emissionen Industrie 1989 (Umweltatlas)
Umweltatlas	emi_nox_ind1994	umweltatlas/karten/kvor_03_12_04_2noxemiindustrie1994.jpg	Entwicklung Luftqualität NOx-Emissionen Industrie 1994 (Umweltatlas)
Umweltatlas	emi_nox_ind2002	umweltatlas/karten/kvor_03_12_04_3noxemiindustrie2002.jpg	Entwicklung Luftqualität NOx-Emissionen Industrie 2002 (Umweltatlas)
Umweltatlas	k03_12_04_4noxemiindustrie2005	umweltatlas/karten/kvor_03_12_04_4noxemiindustrie2005.jpg	Entwicklung Luftqualität NOx-Emissionen Industrie 2004 (Umweltatlas)
Umweltatlas	k03_12_04_5noxemiindustrie2008	umweltatlas/karten/kvor03_12_04_5noxemiindustrie2008.jpg	Entwicklung Luftqualität NOx-Emissionen Industrie 2008 (Umweltatlas)
Umweltatlas	emi_nox_verkehr1989	umweltatlas/karten/kvor_03_12_05_1noxemiverkehr1989.jpg	Entwicklung Luftqualität NOx-Emissionen Kfz-Verkehr GN 1989 (Umweltatlas)
Umweltatlas	emi_nox_verkehr1994	umweltatlas/karten/kvor_03_12_05_2noxemiverkehr1994.jpg	Entwicklung Luftqualität NOx-Emissionen Kfz-Verkehr GN 1994 (Umweltatlas)
Umweltatlas	emi_nox_verkehr2002	umweltatlas/karten/kvor_03_12_05_3noxemiverkehr2002.jpg	Entwicklung Luftqualität NOx-Emissionen Kfz-Verkehr GN 2002 (Umweltatlas)
Umweltatlas	k03_12_05_4noxemiverkehr2005	umweltatlas/karten/kvor_03_12_05_4noxemiverkehr2005.jpg	Entwicklung Luftqualität NOx-Emissionen Kfz-Verkehr GN 2005 (Umweltatlas)
Umweltatlas	k03_12_05_5noxemiverkehrges2009	umweltatlas/karten/kvor03_12_05_5noxemikfzverkehrges2009.jpg	Entwicklung Luftqualität NOx-Emissionen Kfz-Verkehr GN 2009 (Umweltatlas)
Umweltatlas	k03_12_05_5_1noxemiverkehrhaupt2009	umweltatlas/karten/kvor03_12_05_5_1noxemikfzverkehrhaupt2009.jpg	Entwicklung Luftqualität NOx-Emissionen Kfz-Verkehr HN 2009 (Umweltatlas)
Umweltatlas	k03_12_05_5_2noxemiverkehrneben2009	umweltatlas/karten/kvor03_12_05_5_2noxemikfzverkehrneben2009.jpg	Entwicklung Luftqualität NOx-Emissionen Kfz-Verkehr NN 2009 (Umweltatlas)
Umweltatlas	emi_nox_all1989	umweltatlas/karten/kvor_03_12_02_1noxemigesamt1989.jpg	Entwicklung Luftqualität NOx-Gesamtemissionen 1989 (Umweltatlas)
Umweltatlas	emi_nox_all1994	umweltatlas/karten/kvor_03_12_02_2noxemigesamt1994.jpg	Entwicklung Luftqualität NOx-Gesamtemissionen 1994 (Umweltatlas)
Umweltatlas	emi_nox_all2002	umweltatlas/karten/kvor_03_12_02_3noxemigesamt2002.jpg	Entwicklung Luftqualität NOx-Gesamtemissionen 2002 (Umweltatlas)
Umweltatlas	k03_12_02_4noxemigesamt2005	umweltatlas/karten/kvor_03_12_02_4noxemigesamt2005.jpg	Entwicklung Luftqualität NOx-Gesamtemissionen 2005 (Umweltatlas)
Umweltatlas	k03_12_02_5noxemigesamt2009	umweltatlas/karten/kvor03_12_02_5noxemigesamt2009.jpg	Entwicklung Luftqualität NOx-Gesamtemissionen 2008/2009 (Umweltatlas)
Umweltatlas	k03_12_11_1pm10haus2009	umweltatlas/karten/kvor03_12_11_1pm10emihaus2009.jpg	Entwicklung Luftqualität PM10-Emissionen Hausbrand 2009 (Umweltatlas)
Umweltatlas	k03_12_12_1pm10emiindustrie2009	umweltatlas/karten/kvor03_12_12_1pm10emiindustrie2008.jpg	Entwicklung Luftqualität PM10-Emissionen Industrie 2008 (Umweltatlas)
Umweltatlas	k03_12_13_1pm10verkehr_gesamt2009	umweltatlas/karten/kvor03_12_13_1pm10emikfzverkehrges2009.jpg	Entwicklung Luftqualität PM10-Emissionen Kfz-Verkehr GN 2009 (Umweltatlas)
Umweltatlas	k03_12_13_1_1pm10verkehr_haupt2009	umweltatlas/karten/kvor03_12_13_1_1pm10emikfzverkehrhaupt2009.jpg	Entwicklung Luftqualität PM10-Emissionen Kfz-Verkehr HN 2009 (Umweltatlas)
Umweltatlas	k03_12_13_1_2pm10verkehr_neben2009	umweltatlas/karten/kvor03_12_13_1_2pm10emikfzverkehrneben2009.jpg	Entwicklung Luftqualität PM10-Emissionen Kfz-Verkehr NN 2009 (Umweltatlas)
Umweltatlas	k03_12_10_1pm10emigesamt2009	umweltatlas/karten/kvor03_12_10_1pm10emigesamt2009.jpg	Entwicklung Luftqualität PM10-Gesamtemissionen 2008/2009 (Umweltatlas)
Umweltatlas	k03_12_15_1pm25emihaus2009	umweltatlas/karten/kvor03_12_15_1pm25emihaus2009.jpg	Entwicklung Luftqualität PM2 5-Emissionen Hausbrand 2009 (Umweltatlas)
Umweltatlas	k03_12_16_1pm25emiindustrie2009	umweltatlas/karten/kvor03_12_16_1pm25emiindustrie2008.jpg	Entwicklung Luftqualität PM2 5-Emissionen Industrie 2008 (Umweltatlas)
Umweltatlas	k03_12_17_1pm25verkehr_gesamt2009	umweltatlas/karten/kvor03_12_17_1pm25emikfzverkehrges2009.jpg	Entwicklung Luftqualität PM2 5-Emissionen Kfz-Verkehr GN 2009 (Umweltatlas)
Umweltatlas	k03_12_17_1_1pm25verkehr_haupt2009	umweltatlas/karten/kvor03_12_17_1_1pm25emikfzverkehrhaupt2009.jpg	Entwicklung Luftqualität PM2 5-Emissionen Kfz-Verkehr HN 2009 (Umweltatlas)
Umweltatlas	k03_12_17_1_2pm25verkehr_neben2009	umweltatlas/karten/kvor03_12_17_1_2pm25emikfzverkehrneben2009.jpg	Entwicklung Luftqualität PM2 5-Emissionen Kfz-Verkehr NN 2009 (Umweltatlas)
Umweltatlas	k03_12_14_1pm25emigesamt2009	umweltatlas/karten/kvor03_12_14_1pm25emigesamt2009.jpg	Entwicklung Luftqualität PM2 5-Gesamtemissionen 2008/2009 (Umweltatlas)
Umweltatlas	emi_so2_haus1989	umweltatlas/karten/kvor_03_12_07_1so2emihaus1989.jpg	Entwicklung Luftqualität SO2-Emissionen Hausbrand 1989 (Umweltatlas)
Umweltatlas	emi_so2_haus1994	umweltatlas/karten/kvor_03_12_07_2so2emihaus1994.jpg	Entwicklung Luftqualität SO2-Emissionen Hausbrand 1994 (Umweltatlas)
Umweltatlas	emi_so2_haus2002	umweltatlas/karten/kvor_03_12_07_3so2emihaus2002.jpg	Entwicklung Luftqualität SO2-Emissionen Hausbrand 2002 (Umweltatlas)
Umweltatlas	k03_12_07_4so2emihaus2005	umweltatlas/karten/kvor_03_12_07_4so2emihaus2005.jpg	Entwicklung Luftqualität SO2-Emissionen Hausbrand 2005 (Umweltatlas)
Umweltatlas	emi_so2_ind1989	umweltatlas/karten/kvor_03_12_08_1so2emiindustrie1989.jpg	Entwicklung Luftqualität SO2-Emissionen Industrie 1989 (Umweltatlas)
Umweltatlas	emi_so2_ind1994	umweltatlas/karten/kvor_03_12_08_2so2emiindustrie1994.jpg	Entwicklung Luftqualität SO2-Emissionen Industrie 1994 (Umweltatlas)
Umweltatlas	emi_so2_ind2002	umweltatlas/karten/kvor_03_12_08_3so2emiindustrie2002.jpg	Entwicklung Luftqualität SO2-Emissionen Industrie 2002 (Umweltatlas)
Umweltatlas	k03_12_08_4so2emiindustrie2005	umweltatlas/karten/kvor_03_12_08_4so2emiindustrie2005.jpg	Entwicklung Luftqualität SO2-Emissionen Industrie 2004 (Umweltatlas)
Umweltatlas	emi_so2_verkehr1989	umweltatlas/karten/kvor_03_12_09_1so2emiverkehr1989.jpg	Entwicklung Luftqualität SO2-Emissionen Kfz-Verkehr 1989 (Umweltatlas)
Umweltatlas	emi_so2_verkehr1994	umweltatlas/karten/kvor_03_12_09_2so2emiverkehr1994.jpg	Entwicklung Luftqualität SO2-Emissionen Kfz-Verkehr 1994 (Umweltatlas)
Umweltatlas	emi_so2_verkehr2002	umweltatlas/karten/kvor_03_12_09_3so2emiverkehr2002.jpg	Entwicklung Luftqualität SO2-Emissionen Kfz-Verkehr 2002 (Umweltatlas)
Umweltatlas	k03_12_09_4so2emiverkehr2005	umweltatlas/karten/kvor_03_12_09_4so2emiverkehr2005.jpg	Entwicklung Luftqualität SO2-Emissionen Kfz-Verkehr 2005 (Umweltatlas)
Umweltatlas	emi_so2_all1989	umweltatlas/karten/kvor_03_12_06_1so2emigesamt1989.jpg	Entwicklung Luftqualität SO2-Gesamtemissionen 1989 (Umweltatlas)
Umweltatlas	emi_so2_all1994	umweltatlas/karten/kvor_03_12_06_2so2emigesamt1994.jpg	Entwicklung Luftqualität SO2-Gesamtemissionen 1994 (Umweltatlas)
Umweltatlas	emi_so2_all2002	umweltatlas/karten/kvor_03_12_06_3so2emigesamt2002.jpg	Entwicklung Luftqualität SO2-Gesamtemissionen 2002 (Umweltatlas)
Umweltatlas	k03_12_06_4so2emigesamt2005	umweltatlas/karten/kvor_03_12_06_4so2emigesamt2005.jpg	Entwicklung Luftqualität SO2-Gesamtemissionen 2005 (Umweltatlas)
Umweltatlas	kb01_12_02ertrag	umweltatlas/karten/k_vor01_12_02ertrag2006.gif	Ertragsfunktion der Böden für Kulturpflanzen 2001 (Umweltatlas)
Umweltatlas	k01_12_02ertrag2005	umweltatlas/karten/k_vor01_12_02ertrag2006.gif	Ertragsfunktion der Böden für Kulturpflanzen 2005 (Umweltatlas)
Umweltatlas	k01_12_02ertrag2010	umweltatlas/karten/k_vor01_12_02ertrag2006.gif	Ertragsfunktion der Böden für Kulturpflanzen 2010 (Umweltatlas)
Umweltatlas	kb01_11_09filter	umweltatlas/karten/k_vor01_11_09filter2006.gif	Filtervermögen der Böden 2001 (Umweltatlas)
Umweltatlas	k01_11_09filter2005	umweltatlas/karten/k_vor01_11_09filter2006.gif	Filtervermögen der Böden 2005 (Umweltatlas)
Umweltatlas	k01_11_09filter2010	umweltatlas/karten/k_vor01_11_09filter2006.gif	Filtervermögen der Böden 2010 (Umweltatlas)
Umweltatlas	k02_08_1fisch2002	umweltatlas/karten/kvor02_08_1fische2002.gif	Fischfauna 2002 (Umweltatlas)
Umweltatlas	k02_08fisch2013	umweltatlas/karten/kvor02_08_1fische2002.gif	Fischfauna 2013 (Umweltatlas)
Umweltatlas	k07_06flugschutz2007	umweltatlas/karten/kvor_07_06flugschutz2007.gif	Fluglärmschutzbereiche 2007 (Umweltatlas)
Umweltatlas	k07_06flugschutz2009	umweltatlas/karten/kvor_07_06flugschutz2009.gif	Fluglärmschutzbereiche 2009 (Umweltatlas)
Umweltatlas	flurab1995	umweltatlas/karten/karte_flurab1995.gif	Flurabstand des Grundwassers 1995 (Umweltatlas)
Umweltatlas	flurab2002	umweltatlas/karten/karte_flurab2002.gif	Flurabstand des Grundwassers 2002 (Umweltatlas)
Umweltatlas	flurab2006	umweltatlas/karten/karte_flurab2006.gif	Flurabstand des Grundwassers 2006 (Umweltatlas)
Umweltatlas	flurab2006_diff	umweltatlas/karten/karte_flurab2006_diff.gif	Flurabstand des Grundwassers 2006 differenziert (Umweltatlas)
Umweltatlas	wmsk_02_07flurab2009	umweltatlas/karten/kvor_02_07flurab2009.gif	Flurabstand des Grundwassers 2009 differenziert (Umweltatlas)
Umweltatlas	06_03freiflentwick2005	umweltatlas/karten/k_vor06_03_2005.gif	Freiflächenentwicklung (Umweltatlas)
Umweltatlas	wmsk06_10gebveghoeh2010	umweltatlas/karten/kvor_06_10gebveghoehen2010.gif	Gebäude- und Vegetationshöhen 2009/2010 (Umweltatlas)
Umweltatlas	k01_08dgm2009	umweltatlas/karten/kvor_01_08dgm2009.gif	Geländehöhen 2009 (Umweltatlas)
Umweltatlas	k08_08bimschv2014	umweltatlas/karten/kvor08_08bimsch2013.gif	Genehmigungsbedürftige Anlagen/Nebenanlagen nach &sect; 4 BImSchG 2014 (Umweltatlas)
Umweltatlas	wmsk_01_18_GeolSchnitte	umweltatlas/karten/k_vor01_18_geolschnitte.gif	Geologische Schnitte (Umweltatlas)
Umweltatlas	wmsk_01_14_01geoskizze	umweltatlas/karten/karte_geoskizze.gif	Geologische Skizze (Umweltatlas)
Umweltatlas	wmsk_entzug1800_100	umweltatlas/karten/kvor_geotherm.gif	Geothermisches Potenzial - spezifische Entzugsleistung bis 100 m für 1800 h/a
Umweltatlas	wmsk_entzug2400_100	umweltatlas/karten/kvor_geotherm.gif	Geothermisches Potenzial - spezifische Entzugsleistung bis 100 m für 2400 h/a
Umweltatlas	wmsk_entzug1800_40	umweltatlas/karten/kvor_geotherm.gif	Geothermisches Potenzial - spezifische Entzugsleistung bis 40 m für 1800 h/a
Umweltatlas	wmsk_entzug2400_40	umweltatlas/karten/kvor_geotherm.gif	Geothermisches Potenzial - spezifische Entzugsleistung bis 40 m für 2400 h/a
Umweltatlas	wmsk_entzug1800_60	umweltatlas/karten/kvor_geotherm.gif	Geothermisches Potenzial - spezifische Entzugsleistung bis 60 m für 1800 h/a
Umweltatlas	wmsk_entzug2400_60	umweltatlas/karten/kvor_geotherm.gif	Geothermisches Potenzial - spezifische Entzugsleistung bis 60 m für 2400 h/a
Umweltatlas	wmsk_entzug1800_80	umweltatlas/karten/kvor_geotherm.gif	Geothermisches Potenzial - spezifische Entzugsleistung bis 80 m für 1800 h/a
Umweltatlas	wmsk_entzug2400_80	umweltatlas/karten/kvor_geotherm.gif	Geothermisches Potenzial - spezifische Entzugsleistung bis 80 m für 2400 h/a
Umweltatlas	wmsk_wleit_100	umweltatlas/karten/kvor_geotherm_wleit.gif	Geothermisches Potenzial - spezifische Wärmeleitfähigkeit bis 100 m
Umweltatlas	wmsk_wleit_40	umweltatlas/karten/kvor_geotherm_wleit.gif	Geothermisches Potenzial - spezifische Wärmeleitfähigkeit bis 40 m
Umweltatlas	wmsk_wleit_60	umweltatlas/karten/kvor_geotherm_wleit.gif	Geothermisches Potenzial - spezifische Wärmeleitfähigkeit bis 60 m
Umweltatlas	wmsk_wleit_80	umweltatlas/karten/kvor_geotherm_wleit.gif	Geothermisches Potenzial - spezifische Wärmeleitfähigkeit bis 80 m
Umweltatlas	gesabfluss2001	umweltatlas/karten/karte_gesabfluss2001.gif	Gesamtabfluss aus Niederschlägen 2001 (Umweltatlas)
Umweltatlas	k02_13_03gesabf2005	umweltatlas/karten/karte_02_13_03gesabf2005.gif	Gesamtabfluss aus Niederschlägen 2005 (Umweltatlas)
Umweltatlas	wmsk02_13_03gesabf2012	umweltatlas/karten/karte_02_13_03gesabf2005.gif	Gesamtabfluss aus Niederschlägen 2012 (Umweltatlas)
Umweltatlas	wmsk_02_06_1_GewStrukGesamt_2011	umweltatlas/karten/kvor_02_06_1_GewStrukGesamt_2011.gif	Gewässerstrukturgüte - Gesamtbewertung (WRRL) (Umweltatlas)
Umweltatlas	freifl_1990	umweltatlas/karten/karte_freifl1990.gif	Grün- und Freiflächenbestand 1990 (Umweltatlas)
Umweltatlas	freifl12_2000	umweltatlas/karten/karte_freifl12_2000.gif	Grün- und Freiflächenbestand 2000 (Umweltatlas)
Umweltatlas	freifl2001	umweltatlas/karten/karte_freifl2001.gif	Grün- und Freiflächenbestand 2001 (Umweltatlas)
Umweltatlas	freifl2005	umweltatlas/karten/karte_freifl2001.gif	Grün- und Freiflächenbestand 2005 (Umweltatlas)
Umweltatlas	freifl2010	umweltatlas/karten/karte_realnutz2010.gif	Grün- und Freiflächenbestand 2010 (Umweltatlas)
